date,ticker,weight,universe,method
2021-04-01,ABBV,0.02,Equity,Equal-weight (1/N)
2021-04-01,ABT,0.02,Equity,Equal-weight (1/N)
2021-04-01,ADBE,0.02,Equity,Equal-weight (1/N)
2021-04-01,AEP,0.02,Equity,Equal-weight (1/N)
2021-04-01,AMD,0.02,Equity,Equal-weight (1/N)
2021-04-01,AMGN,0.02,Equity,Equal-weight (1/N)
2021-04-01,AMT,0.02,Equity,Equal-weight (1/N)
2021-04-01,BA,0.02,Equity,Equal-weight (1/N)
2021-04-01,CAT,0.02,Equity,Equal-weight (1/N)
2021-04-01,CCI,0.02,Equity,Equal-weight (1/N)
2021-04-01,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-04-01,COP,0.02,Equity,Equal-weight (1/N)
2021-04-01,CVX,0.02,Equity,Equal-weight (1/N)
2021-04-01,D,0.02,Equity,Equal-weight (1/N)
2021-04-01,DD,0.02,Equity,Equal-weight (1/N)
2021-04-01,DIS,0.02,Equity,Equal-weight (1/N)
2021-04-01,DOW,0.02,Equity,Equal-weight (1/N)
2021-04-01,DUK,0.02,Equity,Equal-weight (1/N)
2021-04-01,EA,0.02,Equity,Equal-weight (1/N)
2021-04-01,GE,0.02,Equity,Equal-weight (1/N)
2021-04-01,GILD,0.02,Equity,Equal-weight (1/N)
2021-04-01,GS,0.02,Equity,Equal-weight (1/N)
2021-04-01,INTC,0.02,Equity,Equal-weight (1/N)
2021-04-01,KO,0.02,Equity,Equal-weight (1/N)
2021-04-01,MMM,0.02,Equity,Equal-weight (1/N)
2021-04-01,MRK,0.02,Equity,Equal-weight (1/N)
2021-04-01,MS,0.02,Equity,Equal-weight (1/N)
2021-04-01,NEE,0.02,Equity,Equal-weight (1/N)
2021-04-01,NEM,0.02,Equity,Equal-weight (1/N)
2021-04-01,NKE,0.02,Equity,Equal-weight (1/N)
2021-04-01,NUE,0.02,Equity,Equal-weight (1/N)
2021-04-01,NVDA,0.02,Equity,Equal-weight (1/N)
2021-04-01,O,0.02,Equity,Equal-weight (1/N)
2021-04-01,OXY,0.02,Equity,Equal-weight (1/N)
2021-04-01,PLD,0.02,Equity,Equal-weight (1/N)
2021-04-01,PSA,0.02,Equity,Equal-weight (1/N)
2021-04-01,QCOM,0.02,Equity,Equal-weight (1/N)
2021-04-01,SBUX,0.02,Equity,Equal-weight (1/N)
2021-04-01,SHW,0.02,Equity,Equal-weight (1/N)
2021-04-01,SLB,0.02,Equity,Equal-weight (1/N)
2021-04-01,SO,0.02,Equity,Equal-weight (1/N)
2021-04-01,T,0.02,Equity,Equal-weight (1/N)
2021-04-01,TMUS,0.02,Equity,Equal-weight (1/N)
2021-04-01,TTWO,0.02,Equity,Equal-weight (1/N)
2021-04-01,UPS,0.02,Equity,Equal-weight (1/N)
2021-04-01,USB,0.02,Equity,Equal-weight (1/N)
2021-04-01,V,0.02,Equity,Equal-weight (1/N)
2021-04-01,WFC,0.02,Equity,Equal-weight (1/N)
2021-04-01,WMT,0.02,Equity,Equal-weight (1/N)
2021-04-01,XOM,0.02,Equity,Equal-weight (1/N)
2021-05-03,ABBV,0.02,Equity,Equal-weight (1/N)
2021-05-03,ABT,0.02,Equity,Equal-weight (1/N)
2021-05-03,ADBE,0.02,Equity,Equal-weight (1/N)
2021-05-03,AEP,0.02,Equity,Equal-weight (1/N)
2021-05-03,AMD,0.02,Equity,Equal-weight (1/N)
2021-05-03,AMGN,0.02,Equity,Equal-weight (1/N)
2021-05-03,AMT,0.02,Equity,Equal-weight (1/N)
2021-05-03,BA,0.02,Equity,Equal-weight (1/N)
2021-05-03,CAT,0.02,Equity,Equal-weight (1/N)
2021-05-03,CCI,0.02,Equity,Equal-weight (1/N)
2021-05-03,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-05-03,COP,0.02,Equity,Equal-weight (1/N)
2021-05-03,CVX,0.02,Equity,Equal-weight (1/N)
2021-05-03,D,0.02,Equity,Equal-weight (1/N)
2021-05-03,DD,0.02,Equity,Equal-weight (1/N)
2021-05-03,DIS,0.02,Equity,Equal-weight (1/N)
2021-05-03,DOW,0.02,Equity,Equal-weight (1/N)
2021-05-03,DUK,0.02,Equity,Equal-weight (1/N)
2021-05-03,EA,0.02,Equity,Equal-weight (1/N)
2021-05-03,GE,0.02,Equity,Equal-weight (1/N)
2021-05-03,GILD,0.02,Equity,Equal-weight (1/N)
2021-05-03,GS,0.02,Equity,Equal-weight (1/N)
2021-05-03,INTC,0.02,Equity,Equal-weight (1/N)
2021-05-03,KO,0.02,Equity,Equal-weight (1/N)
2021-05-03,MMM,0.02,Equity,Equal-weight (1/N)
2021-05-03,MRK,0.02,Equity,Equal-weight (1/N)
2021-05-03,MS,0.02,Equity,Equal-weight (1/N)
2021-05-03,NEE,0.02,Equity,Equal-weight (1/N)
2021-05-03,NEM,0.02,Equity,Equal-weight (1/N)
2021-05-03,NKE,0.02,Equity,Equal-weight (1/N)
2021-05-03,NUE,0.02,Equity,Equal-weight (1/N)
2021-05-03,NVDA,0.02,Equity,Equal-weight (1/N)
2021-05-03,O,0.02,Equity,Equal-weight (1/N)
2021-05-03,OXY,0.02,Equity,Equal-weight (1/N)
2021-05-03,PLD,0.02,Equity,Equal-weight (1/N)
2021-05-03,PSA,0.02,Equity,Equal-weight (1/N)
2021-05-03,QCOM,0.02,Equity,Equal-weight (1/N)
2021-05-03,SBUX,0.02,Equity,Equal-weight (1/N)
2021-05-03,SHW,0.02,Equity,Equal-weight (1/N)
2021-05-03,SLB,0.02,Equity,Equal-weight (1/N)
2021-05-03,SO,0.02,Equity,Equal-weight (1/N)
2021-05-03,T,0.02,Equity,Equal-weight (1/N)
2021-05-03,TMUS,0.02,Equity,Equal-weight (1/N)
2021-05-03,TTWO,0.02,Equity,Equal-weight (1/N)
2021-05-03,UPS,0.02,Equity,Equal-weight (1/N)
2021-05-03,USB,0.02,Equity,Equal-weight (1/N)
2021-05-03,V,0.02,Equity,Equal-weight (1/N)
2021-05-03,WFC,0.02,Equity,Equal-weight (1/N)
2021-05-03,WMT,0.02,Equity,Equal-weight (1/N)
2021-05-03,XOM,0.02,Equity,Equal-weight (1/N)
2021-06-01,ABBV,0.02,Equity,Equal-weight (1/N)
2021-06-01,ABT,0.02,Equity,Equal-weight (1/N)
2021-06-01,ADBE,0.02,Equity,Equal-weight (1/N)
2021-06-01,AEP,0.02,Equity,Equal-weight (1/N)
2021-06-01,AMD,0.02,Equity,Equal-weight (1/N)
2021-06-01,AMGN,0.02,Equity,Equal-weight (1/N)
2021-06-01,AMT,0.02,Equity,Equal-weight (1/N)
2021-06-01,BA,0.02,Equity,Equal-weight (1/N)
2021-06-01,CAT,0.02,Equity,Equal-weight (1/N)
2021-06-01,CCI,0.02,Equity,Equal-weight (1/N)
2021-06-01,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-06-01,COP,0.02,Equity,Equal-weight (1/N)
2021-06-01,CVX,0.02,Equity,Equal-weight (1/N)
2021-06-01,D,0.02,Equity,Equal-weight (1/N)
2021-06-01,DD,0.02,Equity,Equal-weight (1/N)
2021-06-01,DIS,0.02,Equity,Equal-weight (1/N)
2021-06-01,DOW,0.02,Equity,Equal-weight (1/N)
2021-06-01,DUK,0.02,Equity,Equal-weight (1/N)
2021-06-01,EA,0.02,Equity,Equal-weight (1/N)
2021-06-01,GE,0.02,Equity,Equal-weight (1/N)
2021-06-01,GILD,0.02,Equity,Equal-weight (1/N)
2021-06-01,GS,0.02,Equity,Equal-weight (1/N)
2021-06-01,INTC,0.02,Equity,Equal-weight (1/N)
2021-06-01,KO,0.02,Equity,Equal-weight (1/N)
2021-06-01,MMM,0.02,Equity,Equal-weight (1/N)
2021-06-01,MRK,0.02,Equity,Equal-weight (1/N)
2021-06-01,MS,0.02,Equity,Equal-weight (1/N)
2021-06-01,NEE,0.02,Equity,Equal-weight (1/N)
2021-06-01,NEM,0.02,Equity,Equal-weight (1/N)
2021-06-01,NKE,0.02,Equity,Equal-weight (1/N)
2021-06-01,NUE,0.02,Equity,Equal-weight (1/N)
2021-06-01,NVDA,0.02,Equity,Equal-weight (1/N)
2021-06-01,O,0.02,Equity,Equal-weight (1/N)
2021-06-01,OXY,0.02,Equity,Equal-weight (1/N)
2021-06-01,PLD,0.02,Equity,Equal-weight (1/N)
2021-06-01,PSA,0.02,Equity,Equal-weight (1/N)
2021-06-01,QCOM,0.02,Equity,Equal-weight (1/N)
2021-06-01,SBUX,0.02,Equity,Equal-weight (1/N)
2021-06-01,SHW,0.02,Equity,Equal-weight (1/N)
2021-06-01,SLB,0.02,Equity,Equal-weight (1/N)
2021-06-01,SO,0.02,Equity,Equal-weight (1/N)
2021-06-01,T,0.02,Equity,Equal-weight (1/N)
2021-06-01,TMUS,0.02,Equity,Equal-weight (1/N)
2021-06-01,TTWO,0.02,Equity,Equal-weight (1/N)
2021-06-01,UPS,0.02,Equity,Equal-weight (1/N)
2021-06-01,USB,0.02,Equity,Equal-weight (1/N)
2021-06-01,V,0.02,Equity,Equal-weight (1/N)
2021-06-01,WFC,0.02,Equity,Equal-weight (1/N)
2021-06-01,WMT,0.02,Equity,Equal-weight (1/N)
2021-06-01,XOM,0.02,Equity,Equal-weight (1/N)
2021-07-01,ABBV,0.02,Equity,Equal-weight (1/N)
2021-07-01,ABT,0.02,Equity,Equal-weight (1/N)
2021-07-01,ADBE,0.02,Equity,Equal-weight (1/N)
2021-07-01,AEP,0.02,Equity,Equal-weight (1/N)
2021-07-01,AMD,0.02,Equity,Equal-weight (1/N)
2021-07-01,AMGN,0.02,Equity,Equal-weight (1/N)
2021-07-01,AMT,0.02,Equity,Equal-weight (1/N)
2021-07-01,BA,0.02,Equity,Equal-weight (1/N)
2021-07-01,CAT,0.02,Equity,Equal-weight (1/N)
2021-07-01,CCI,0.02,Equity,Equal-weight (1/N)
2021-07-01,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-07-01,COP,0.02,Equity,Equal-weight (1/N)
2021-07-01,CVX,0.02,Equity,Equal-weight (1/N)
2021-07-01,D,0.02,Equity,Equal-weight (1/N)
2021-07-01,DD,0.02,Equity,Equal-weight (1/N)
2021-07-01,DIS,0.02,Equity,Equal-weight (1/N)
2021-07-01,DOW,0.02,Equity,Equal-weight (1/N)
2021-07-01,DUK,0.02,Equity,Equal-weight (1/N)
2021-07-01,EA,0.02,Equity,Equal-weight (1/N)
2021-07-01,GE,0.02,Equity,Equal-weight (1/N)
2021-07-01,GILD,0.02,Equity,Equal-weight (1/N)
2021-07-01,GS,0.02,Equity,Equal-weight (1/N)
2021-07-01,INTC,0.02,Equity,Equal-weight (1/N)
2021-07-01,KO,0.02,Equity,Equal-weight (1/N)
2021-07-01,MMM,0.02,Equity,Equal-weight (1/N)
2021-07-01,MRK,0.02,Equity,Equal-weight (1/N)
2021-07-01,MS,0.02,Equity,Equal-weight (1/N)
2021-07-01,NEE,0.02,Equity,Equal-weight (1/N)
2021-07-01,NEM,0.02,Equity,Equal-weight (1/N)
2021-07-01,NKE,0.02,Equity,Equal-weight (1/N)
2021-07-01,NUE,0.02,Equity,Equal-weight (1/N)
2021-07-01,NVDA,0.02,Equity,Equal-weight (1/N)
2021-07-01,O,0.02,Equity,Equal-weight (1/N)
2021-07-01,OXY,0.02,Equity,Equal-weight (1/N)
2021-07-01,PLD,0.02,Equity,Equal-weight (1/N)
2021-07-01,PSA,0.02,Equity,Equal-weight (1/N)
2021-07-01,QCOM,0.02,Equity,Equal-weight (1/N)
2021-07-01,SBUX,0.02,Equity,Equal-weight (1/N)
2021-07-01,SHW,0.02,Equity,Equal-weight (1/N)
2021-07-01,SLB,0.02,Equity,Equal-weight (1/N)
2021-07-01,SO,0.02,Equity,Equal-weight (1/N)
2021-07-01,T,0.02,Equity,Equal-weight (1/N)
2021-07-01,TMUS,0.02,Equity,Equal-weight (1/N)
2021-07-01,TTWO,0.02,Equity,Equal-weight (1/N)
2021-07-01,UPS,0.02,Equity,Equal-weight (1/N)
2021-07-01,USB,0.02,Equity,Equal-weight (1/N)
2021-07-01,V,0.02,Equity,Equal-weight (1/N)
2021-07-01,WFC,0.02,Equity,Equal-weight (1/N)
2021-07-01,WMT,0.02,Equity,Equal-weight (1/N)
2021-07-01,XOM,0.02,Equity,Equal-weight (1/N)
2021-08-02,ABBV,0.02,Equity,Equal-weight (1/N)
2021-08-02,ABT,0.02,Equity,Equal-weight (1/N)
2021-08-02,ADBE,0.02,Equity,Equal-weight (1/N)
2021-08-02,AEP,0.02,Equity,Equal-weight (1/N)
2021-08-02,AMD,0.02,Equity,Equal-weight (1/N)
2021-08-02,AMGN,0.02,Equity,Equal-weight (1/N)
2021-08-02,AMT,0.02,Equity,Equal-weight (1/N)
2021-08-02,BA,0.02,Equity,Equal-weight (1/N)
2021-08-02,CAT,0.02,Equity,Equal-weight (1/N)
2021-08-02,CCI,0.02,Equity,Equal-weight (1/N)
2021-08-02,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-08-02,COP,0.02,Equity,Equal-weight (1/N)
2021-08-02,CVX,0.02,Equity,Equal-weight (1/N)
2021-08-02,D,0.02,Equity,Equal-weight (1/N)
2021-08-02,DD,0.02,Equity,Equal-weight (1/N)
2021-08-02,DIS,0.02,Equity,Equal-weight (1/N)
2021-08-02,DOW,0.02,Equity,Equal-weight (1/N)
2021-08-02,DUK,0.02,Equity,Equal-weight (1/N)
2021-08-02,EA,0.02,Equity,Equal-weight (1/N)
2021-08-02,GE,0.02,Equity,Equal-weight (1/N)
2021-08-02,GILD,0.02,Equity,Equal-weight (1/N)
2021-08-02,GS,0.02,Equity,Equal-weight (1/N)
2021-08-02,INTC,0.02,Equity,Equal-weight (1/N)
2021-08-02,KO,0.02,Equity,Equal-weight (1/N)
2021-08-02,MMM,0.02,Equity,Equal-weight (1/N)
2021-08-02,MRK,0.02,Equity,Equal-weight (1/N)
2021-08-02,MS,0.02,Equity,Equal-weight (1/N)
2021-08-02,NEE,0.02,Equity,Equal-weight (1/N)
2021-08-02,NEM,0.02,Equity,Equal-weight (1/N)
2021-08-02,NKE,0.02,Equity,Equal-weight (1/N)
2021-08-02,NUE,0.02,Equity,Equal-weight (1/N)
2021-08-02,NVDA,0.02,Equity,Equal-weight (1/N)
2021-08-02,O,0.02,Equity,Equal-weight (1/N)
2021-08-02,OXY,0.02,Equity,Equal-weight (1/N)
2021-08-02,PLD,0.02,Equity,Equal-weight (1/N)
2021-08-02,PSA,0.02,Equity,Equal-weight (1/N)
2021-08-02,QCOM,0.02,Equity,Equal-weight (1/N)
2021-08-02,SBUX,0.02,Equity,Equal-weight (1/N)
2021-08-02,SHW,0.02,Equity,Equal-weight (1/N)
2021-08-02,SLB,0.02,Equity,Equal-weight (1/N)
2021-08-02,SO,0.02,Equity,Equal-weight (1/N)
2021-08-02,T,0.02,Equity,Equal-weight (1/N)
2021-08-02,TMUS,0.02,Equity,Equal-weight (1/N)
2021-08-02,TTWO,0.02,Equity,Equal-weight (1/N)
2021-08-02,UPS,0.02,Equity,Equal-weight (1/N)
2021-08-02,USB,0.02,Equity,Equal-weight (1/N)
2021-08-02,V,0.02,Equity,Equal-weight (1/N)
2021-08-02,WFC,0.02,Equity,Equal-weight (1/N)
2021-08-02,WMT,0.02,Equity,Equal-weight (1/N)
2021-08-02,XOM,0.02,Equity,Equal-weight (1/N)
2021-09-01,ABBV,0.02,Equity,Equal-weight (1/N)
2021-09-01,ABT,0.02,Equity,Equal-weight (1/N)
2021-09-01,ADBE,0.02,Equity,Equal-weight (1/N)
2021-09-01,AEP,0.02,Equity,Equal-weight (1/N)
2021-09-01,AMD,0.02,Equity,Equal-weight (1/N)
2021-09-01,AMGN,0.02,Equity,Equal-weight (1/N)
2021-09-01,AMT,0.02,Equity,Equal-weight (1/N)
2021-09-01,BA,0.02,Equity,Equal-weight (1/N)
2021-09-01,CAT,0.02,Equity,Equal-weight (1/N)
2021-09-01,CCI,0.02,Equity,Equal-weight (1/N)
2021-09-01,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-09-01,COP,0.02,Equity,Equal-weight (1/N)
2021-09-01,CVX,0.02,Equity,Equal-weight (1/N)
2021-09-01,D,0.02,Equity,Equal-weight (1/N)
2021-09-01,DD,0.02,Equity,Equal-weight (1/N)
2021-09-01,DIS,0.02,Equity,Equal-weight (1/N)
2021-09-01,DOW,0.02,Equity,Equal-weight (1/N)
2021-09-01,DUK,0.02,Equity,Equal-weight (1/N)
2021-09-01,EA,0.02,Equity,Equal-weight (1/N)
2021-09-01,GE,0.02,Equity,Equal-weight (1/N)
2021-09-01,GILD,0.02,Equity,Equal-weight (1/N)
2021-09-01,GS,0.02,Equity,Equal-weight (1/N)
2021-09-01,INTC,0.02,Equity,Equal-weight (1/N)
2021-09-01,KO,0.02,Equity,Equal-weight (1/N)
2021-09-01,MMM,0.02,Equity,Equal-weight (1/N)
2021-09-01,MRK,0.02,Equity,Equal-weight (1/N)
2021-09-01,MS,0.02,Equity,Equal-weight (1/N)
2021-09-01,NEE,0.02,Equity,Equal-weight (1/N)
2021-09-01,NEM,0.02,Equity,Equal-weight (1/N)
2021-09-01,NKE,0.02,Equity,Equal-weight (1/N)
2021-09-01,NUE,0.02,Equity,Equal-weight (1/N)
2021-09-01,NVDA,0.02,Equity,Equal-weight (1/N)
2021-09-01,O,0.02,Equity,Equal-weight (1/N)
2021-09-01,OXY,0.02,Equity,Equal-weight (1/N)
2021-09-01,PLD,0.02,Equity,Equal-weight (1/N)
2021-09-01,PSA,0.02,Equity,Equal-weight (1/N)
2021-09-01,QCOM,0.02,Equity,Equal-weight (1/N)
2021-09-01,SBUX,0.02,Equity,Equal-weight (1/N)
2021-09-01,SHW,0.02,Equity,Equal-weight (1/N)
2021-09-01,SLB,0.02,Equity,Equal-weight (1/N)
2021-09-01,SO,0.02,Equity,Equal-weight (1/N)
2021-09-01,T,0.02,Equity,Equal-weight (1/N)
2021-09-01,TMUS,0.02,Equity,Equal-weight (1/N)
2021-09-01,TTWO,0.02,Equity,Equal-weight (1/N)
2021-09-01,UPS,0.02,Equity,Equal-weight (1/N)
2021-09-01,USB,0.02,Equity,Equal-weight (1/N)
2021-09-01,V,0.02,Equity,Equal-weight (1/N)
2021-09-01,WFC,0.02,Equity,Equal-weight (1/N)
2021-09-01,WMT,0.02,Equity,Equal-weight (1/N)
2021-09-01,XOM,0.02,Equity,Equal-weight (1/N)
2021-10-01,ABBV,0.02,Equity,Equal-weight (1/N)
2021-10-01,ABT,0.02,Equity,Equal-weight (1/N)
2021-10-01,ADBE,0.02,Equity,Equal-weight (1/N)
2021-10-01,AEP,0.02,Equity,Equal-weight (1/N)
2021-10-01,AMD,0.02,Equity,Equal-weight (1/N)
2021-10-01,AMGN,0.02,Equity,Equal-weight (1/N)
2021-10-01,AMT,0.02,Equity,Equal-weight (1/N)
2021-10-01,BA,0.02,Equity,Equal-weight (1/N)
2021-10-01,CAT,0.02,Equity,Equal-weight (1/N)
2021-10-01,CCI,0.02,Equity,Equal-weight (1/N)
2021-10-01,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-10-01,COP,0.02,Equity,Equal-weight (1/N)
2021-10-01,CVX,0.02,Equity,Equal-weight (1/N)
2021-10-01,D,0.02,Equity,Equal-weight (1/N)
2021-10-01,DD,0.02,Equity,Equal-weight (1/N)
2021-10-01,DIS,0.02,Equity,Equal-weight (1/N)
2021-10-01,DOW,0.02,Equity,Equal-weight (1/N)
2021-10-01,DUK,0.02,Equity,Equal-weight (1/N)
2021-10-01,EA,0.02,Equity,Equal-weight (1/N)
2021-10-01,GE,0.02,Equity,Equal-weight (1/N)
2021-10-01,GILD,0.02,Equity,Equal-weight (1/N)
2021-10-01,GS,0.02,Equity,Equal-weight (1/N)
2021-10-01,INTC,0.02,Equity,Equal-weight (1/N)
2021-10-01,KO,0.02,Equity,Equal-weight (1/N)
2021-10-01,MMM,0.02,Equity,Equal-weight (1/N)
2021-10-01,MRK,0.02,Equity,Equal-weight (1/N)
2021-10-01,MS,0.02,Equity,Equal-weight (1/N)
2021-10-01,NEE,0.02,Equity,Equal-weight (1/N)
2021-10-01,NEM,0.02,Equity,Equal-weight (1/N)
2021-10-01,NKE,0.02,Equity,Equal-weight (1/N)
2021-10-01,NUE,0.02,Equity,Equal-weight (1/N)
2021-10-01,NVDA,0.02,Equity,Equal-weight (1/N)
2021-10-01,O,0.02,Equity,Equal-weight (1/N)
2021-10-01,OXY,0.02,Equity,Equal-weight (1/N)
2021-10-01,PLD,0.02,Equity,Equal-weight (1/N)
2021-10-01,PSA,0.02,Equity,Equal-weight (1/N)
2021-10-01,QCOM,0.02,Equity,Equal-weight (1/N)
2021-10-01,SBUX,0.02,Equity,Equal-weight (1/N)
2021-10-01,SHW,0.02,Equity,Equal-weight (1/N)
2021-10-01,SLB,0.02,Equity,Equal-weight (1/N)
2021-10-01,SO,0.02,Equity,Equal-weight (1/N)
2021-10-01,T,0.02,Equity,Equal-weight (1/N)
2021-10-01,TMUS,0.02,Equity,Equal-weight (1/N)
2021-10-01,TTWO,0.02,Equity,Equal-weight (1/N)
2021-10-01,UPS,0.02,Equity,Equal-weight (1/N)
2021-10-01,USB,0.02,Equity,Equal-weight (1/N)
2021-10-01,V,0.02,Equity,Equal-weight (1/N)
2021-10-01,WFC,0.02,Equity,Equal-weight (1/N)
2021-10-01,WMT,0.02,Equity,Equal-weight (1/N)
2021-10-01,XOM,0.02,Equity,Equal-weight (1/N)
2021-11-01,ABBV,0.02,Equity,Equal-weight (1/N)
2021-11-01,ABT,0.02,Equity,Equal-weight (1/N)
2021-11-01,ADBE,0.02,Equity,Equal-weight (1/N)
2021-11-01,AEP,0.02,Equity,Equal-weight (1/N)
2021-11-01,AMD,0.02,Equity,Equal-weight (1/N)
2021-11-01,AMGN,0.02,Equity,Equal-weight (1/N)
2021-11-01,AMT,0.02,Equity,Equal-weight (1/N)
2021-11-01,BA,0.02,Equity,Equal-weight (1/N)
2021-11-01,CAT,0.02,Equity,Equal-weight (1/N)
2021-11-01,CCI,0.02,Equity,Equal-weight (1/N)
2021-11-01,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-11-01,COP,0.02,Equity,Equal-weight (1/N)
2021-11-01,CVX,0.02,Equity,Equal-weight (1/N)
2021-11-01,D,0.02,Equity,Equal-weight (1/N)
2021-11-01,DD,0.02,Equity,Equal-weight (1/N)
2021-11-01,DIS,0.02,Equity,Equal-weight (1/N)
2021-11-01,DOW,0.02,Equity,Equal-weight (1/N)
2021-11-01,DUK,0.02,Equity,Equal-weight (1/N)
2021-11-01,EA,0.02,Equity,Equal-weight (1/N)
2021-11-01,GE,0.02,Equity,Equal-weight (1/N)
2021-11-01,GILD,0.02,Equity,Equal-weight (1/N)
2021-11-01,GS,0.02,Equity,Equal-weight (1/N)
2021-11-01,INTC,0.02,Equity,Equal-weight (1/N)
2021-11-01,KO,0.02,Equity,Equal-weight (1/N)
2021-11-01,MMM,0.02,Equity,Equal-weight (1/N)
2021-11-01,MRK,0.02,Equity,Equal-weight (1/N)
2021-11-01,MS,0.02,Equity,Equal-weight (1/N)
2021-11-01,NEE,0.02,Equity,Equal-weight (1/N)
2021-11-01,NEM,0.02,Equity,Equal-weight (1/N)
2021-11-01,NKE,0.02,Equity,Equal-weight (1/N)
2021-11-01,NUE,0.02,Equity,Equal-weight (1/N)
2021-11-01,NVDA,0.02,Equity,Equal-weight (1/N)
2021-11-01,O,0.02,Equity,Equal-weight (1/N)
2021-11-01,OXY,0.02,Equity,Equal-weight (1/N)
2021-11-01,PLD,0.02,Equity,Equal-weight (1/N)
2021-11-01,PSA,0.02,Equity,Equal-weight (1/N)
2021-11-01,QCOM,0.02,Equity,Equal-weight (1/N)
2021-11-01,SBUX,0.02,Equity,Equal-weight (1/N)
2021-11-01,SHW,0.02,Equity,Equal-weight (1/N)
2021-11-01,SLB,0.02,Equity,Equal-weight (1/N)
2021-11-01,SO,0.02,Equity,Equal-weight (1/N)
2021-11-01,T,0.02,Equity,Equal-weight (1/N)
2021-11-01,TMUS,0.02,Equity,Equal-weight (1/N)
2021-11-01,TTWO,0.02,Equity,Equal-weight (1/N)
2021-11-01,UPS,0.02,Equity,Equal-weight (1/N)
2021-11-01,USB,0.02,Equity,Equal-weight (1/N)
2021-11-01,V,0.02,Equity,Equal-weight (1/N)
2021-11-01,WFC,0.02,Equity,Equal-weight (1/N)
2021-11-01,WMT,0.02,Equity,Equal-weight (1/N)
2021-11-01,XOM,0.02,Equity,Equal-weight (1/N)
2021-12-01,ABBV,0.02,Equity,Equal-weight (1/N)
2021-12-01,ABT,0.02,Equity,Equal-weight (1/N)
2021-12-01,ADBE,0.02,Equity,Equal-weight (1/N)
2021-12-01,AEP,0.02,Equity,Equal-weight (1/N)
2021-12-01,AMD,0.02,Equity,Equal-weight (1/N)
2021-12-01,AMGN,0.02,Equity,Equal-weight (1/N)
2021-12-01,AMT,0.02,Equity,Equal-weight (1/N)
2021-12-01,BA,0.02,Equity,Equal-weight (1/N)
2021-12-01,CAT,0.02,Equity,Equal-weight (1/N)
2021-12-01,CCI,0.02,Equity,Equal-weight (1/N)
2021-12-01,CMCSA,0.02,Equity,Equal-weight (1/N)
2021-12-01,COP,0.02,Equity,Equal-weight (1/N)
2021-12-01,CVX,0.02,Equity,Equal-weight (1/N)
2021-12-01,D,0.02,Equity,Equal-weight (1/N)
2021-12-01,DD,0.02,Equity,Equal-weight (1/N)
2021-12-01,DIS,0.02,Equity,Equal-weight (1/N)
2021-12-01,DOW,0.02,Equity,Equal-weight (1/N)
2021-12-01,DUK,0.02,Equity,Equal-weight (1/N)
2021-12-01,EA,0.02,Equity,Equal-weight (1/N)
2021-12-01,GE,0.02,Equity,Equal-weight (1/N)
2021-12-01,GILD,0.02,Equity,Equal-weight (1/N)
2021-12-01,GS,0.02,Equity,Equal-weight (1/N)
2021-12-01,INTC,0.02,Equity,Equal-weight (1/N)
2021-12-01,KO,0.02,Equity,Equal-weight (1/N)
2021-12-01,MMM,0.02,Equity,Equal-weight (1/N)
2021-12-01,MRK,0.02,Equity,Equal-weight (1/N)
2021-12-01,MS,0.02,Equity,Equal-weight (1/N)
2021-12-01,NEE,0.02,Equity,Equal-weight (1/N)
2021-12-01,NEM,0.02,Equity,Equal-weight (1/N)
2021-12-01,NKE,0.02,Equity,Equal-weight (1/N)
2021-12-01,NUE,0.02,Equity,Equal-weight (1/N)
2021-12-01,NVDA,0.02,Equity,Equal-weight (1/N)
2021-12-01,O,0.02,Equity,Equal-weight (1/N)
2021-12-01,OXY,0.02,Equity,Equal-weight (1/N)
2021-12-01,PLD,0.02,Equity,Equal-weight (1/N)
2021-12-01,PSA,0.02,Equity,Equal-weight (1/N)
2021-12-01,QCOM,0.02,Equity,Equal-weight (1/N)
2021-12-01,SBUX,0.02,Equity,Equal-weight (1/N)
2021-12-01,SHW,0.02,Equity,Equal-weight (1/N)
2021-12-01,SLB,0.02,Equity,Equal-weight (1/N)
2021-12-01,SO,0.02,Equity,Equal-weight (1/N)
2021-12-01,T,0.02,Equity,Equal-weight (1/N)
2021-12-01,TMUS,0.02,Equity,Equal-weight (1/N)
2021-12-01,TTWO,0.02,Equity,Equal-weight (1/N)
2021-12-01,UPS,0.02,Equity,Equal-weight (1/N)
2021-12-01,USB,0.02,Equity,Equal-weight (1/N)
2021-12-01,V,0.02,Equity,Equal-weight (1/N)
2021-12-01,WFC,0.02,Equity,Equal-weight (1/N)
2021-12-01,WMT,0.02,Equity,Equal-weight (1/N)
2021-12-01,XOM,0.02,Equity,Equal-weight (1/N)
2022-01-03,ABBV,0.02,Equity,Equal-weight (1/N)
2022-01-03,ABT,0.02,Equity,Equal-weight (1/N)
2022-01-03,ADBE,0.02,Equity,Equal-weight (1/N)
